price,location,bedroom,bathroom,garage,floorSize,propertyType
1400000.0,Gardens,1.0,1.0,,37.0,Apartment
2795000.0,Newlands,2.0,2.0,2.0,122.0,Townhouse
3495000.0,Newlands,3.0,2.0,2.0,189.0,Townhouse
1700000.0,Woodstock,1.0,1.0,1.0,45.0,Apartment
3750000.0,Sea Point,2.0,2.0,1.0,91.0,Apartment
1850000.0,Observatory,2.0,1.0,1.0,63.0,Apartment
2200000.0,Green Point,2.0,1.0,1.0,47.0,Apartment
5150000.0,Constantia,4.0,2.0,4.0,792.0,House
1549999.0,Diep River,3.0,1.0,,93.0,Apartment
23000000.0,Sea Point,3.0,3.0,3.0,176.0,Apartment
1350000.0,Rondebosch,1.0,1.0,1.0,40.0,Apartment
2200000.0,Sea Point,2.0,1.0,,69.0,Apartment
12500000.0,Clifton,3.0,2.5,2.0,244.0,Townhouse
4650000.0,Claremont,3.0,2.0,2.0,372.0,House
1995000.0,Green Point,2.0,1.0,,77.0,Apartment
3700000.0,Claremont,3.0,1.0,1.0,392.0,House
6700000.0,Three Anchor Bay,3.0,2.0,2.0,123.0,Apartment
1490000.0,Wynberg Upper,2.0,1.0,,109.0,House
2800000.0,Foreshore,1.0,1.0,1.0,66.0,Apartment
8500000.0,Oranjezicht,3.0,2.0,4.0,610.0,House
4199000.0,Claremont Upper,3.0,2.5,2.0,187.0,House
1695000.0,Rondebosch,2.0,1.0,1.0,71.0,Apartment
1455000.0,Muizenberg,1.0,1.0,1.0,65.0,Apartment
1395000.0,Wynberg,2.0,1.0,1.0,84.0,Apartment
1270000.0,Muizenberg,2.0,1.0,2.0,196.0,House
2850000.0,Kenwyn,4.0,3.0,4.0,617.0,House
1550000.0,Lotus River,3.0,2.0,1.0,457.0,House
8300000.0,Newlands,3.0,2.5,2.0,265.0,House
1599000.0,Thornton,2.0,2.0,2.0,207.0,Townhouse
23000000.0,Sea Point,3.0,3.5,3.0,476.0,Apartment
2190000.0,Observatory,2.0,1.0,,175.0,House
2295000.0,Plumstead,3.0,2.0,3.0,565.0,House
1475000.0,Muizenberg,2.0,1.5,1.0,,Apartment
1495000.0,Observatory,1.0,1.0,1.0,45.0,Apartment
4795000.0,Pinelands,5.0,4.0,6.0,,House
1150000.0,Lansdowne,2.0,1.0,,80.0,Apartment
2655000.0,Cape Town City Centre,1.0,1.0,1.0,74.0,Apartment
16995000.0,Stonehurst Mountain Estate,5.0,5.0,12.0,,House
2500000.0,Marina Da Gama,2.0,2.0,1.0,342.0,House
12950000.0,Bantry Bay,3.0,2.0,1.0,151.0,Apartment
2495000.0,Plumstead,4.0,3.0,3.0,595.0,House
30000000.0,Sea Point,3.0,3.0,3.0,225.0,Apartment
21850000.0,Waterfront,3.0,3.0,2.0,254.0,Apartment
8950000.0,Waterfront,2.0,2.0,2.0,92.0,Apartment
13750000.0,Camps Bay,4.0,3.5,4.0,240.0,Townhouse
5800000.0,Claremont,4.0,2.5,7.0,849.0,House
3395000.0,Tamboerskloof,2.0,2.0,1.0,81.0,Apartment
7995000.0,Green Point,2.0,2.5,2.0,165.0,Apartment
2250000.0,Observatory,2.0,2.0,1.0,61.0,Apartment
2395000.0,Gardens,1.0,1.0,,49.0,Apartment
2295000.0,Cape Town City Centre,2.0,1.0,,84.0,Apartment
1895000.0,Lakeside,2.0,1.0,3.0,76.0,Townhouse
4650000.0,Sea Point,3.0,3.0,1.0,104.0,Apartment
1999995.0,Observatory,2.0,1.0,2.0,126.0,House
2995000.0,Pinelands,3.0,1.0,2.0,870.0,House
1720000.0,Costa Da Gama,3.0,1.0,4.0,161.0,House
3600000.0,Newlands,2.0,1.0,1.0,83.0,Apartment
3250000.0,Newlands,2.0,2.0,2.0,95.0,Apartment
1690000.0,Rosebank,2.0,1.5,2.0,82.0,Apartment
1895000.0,Observatory,2.0,2.0,1.0,71.0,Apartment
2700000.0,Gardens,2.0,1.0,,82.0,Apartment
1595000.0,Claremont Upper,2.0,1.0,1.0,74.0,Apartment
950000.0,Wynberg,2.0,1.0,2.0,62.0,Apartment
1900000.0,Observatory,3.0,1.0,,149.0,House
2495000.0,Kirstenhof,3.0,2.0,2.0,242.0,House
2800000.0,Claremont Upper,2.0,3.0,1.0,96.0,Apartment
2995000.0,Sea Point,2.0,2.0,1.0,90.0,Apartment
8000000.0,Claremont,9.0,8.0,14.0,,House
1795000.0,Woodstock,4.0,1.0,1.0,149.0,House
1595000.0,Cape Town City Centre,0.5,1.0,1.0,,Apartment
1995000.0,Cape Town City Centre,1.0,1.0,2.0,70.0,Apartment
2280000.0,Lakeside,3.0,2.5,1.0,184.0,House
2850000.0,Wynberg Upper,3.5,3.0,3.0,146.0,Townhouse
2950000.0,Kenilworth,4.0,1.0,10.0,579.0,House
4950000.0,Gardens,2.0,2.0,1.0,151.0,Apartment
3995000.0,Green Point,3.0,2.0,1.0,107.0,Apartment
4850000.0,Mowbray,4.0,3.0,2.0,803.0,House
18200000.0,Higgovale,4.0,3.5,2.0,988.0,House
12500000.0,Sea Point,2.0,2.0,2.0,299.0,Apartment
1030000.0,Plumstead,1.0,1.0,1.0,,Apartment
7500000.0,Mouille Point,2.0,1.0,1.0,91.0,Apartment
1590000.0,Kenilworth,2.0,2.0,,56.0,Apartment
1500000.0,Diep River,3.0,2.0,3.0,87.0,Apartment
1695000.0,Oranjezicht,1.0,1.0,1.0,61.0,Apartment
1795000.0,Gardens,1.0,1.0,1.0,49.0,Apartment
6800000.0,Three Anchor Bay,2.0,1.0,1.0,107.0,Apartment
11995000.0,Sea Point,2.0,2.0,2.0,213.0,Apartment
1545000.0,Kenilworth,2.0,2.0,2.0,86.0,Apartment
1590000.0,Gardens,1.0,1.0,1.0,53.0,Apartment
1875000.0,Southfield,3.0,1.5,4.0,,Townhouse
2995000.0,Observatory,6.0,6.0,2.0,149.0,House
2600000.0,Green Point,0.5,1.0,1.0,44.0,Apartment
4950000.0,Foreshore,2.0,2.0,1.0,85.0,Apartment
10900000.0,Vredehoek,4.0,4.0,3.0,450.0,House
2400000.0,Belhar,3.0,2.0,3.0,495.0,House
1695000.0,Observatory,2.0,2.0,1.0,65.0,Apartment
4500000.0,Cape Town City Centre,2.0,2.0,1.0,123.0,Apartment
1595000.0,Cape Town City Centre,,1.0,1.0,51.0,Apartment
4595000.0,Pinelands,4.0,3.0,2.0,,House
3499000.0,Lakeside,3.0,2.0,5.0,659.0,House
1595000.0,Claremont Upper,2.0,1.0,1.0,59.0,Apartment
2199000.0,Heathfield,3.0,1.0,3.0,490.0,House
3695000.0,Sea Point,3.0,2.0,,105.0,Apartment
2980000.0,Tamboerskloof,2.0,1.0,1.0,80.0,Apartment
1295000.0,Woodstock,1.0,1.0,1.0,59.0,Apartment
2195000.0,Cape Town City Centre,0.5,1.0,1.0,40.0,Apartment
2795000.0,Green Point,2.0,1.0,2.0,100.0,Apartment
6650000.0,Claremont,5.0,3.5,4.0,743.0,House
1400000.0,Claremont Upper,1.0,1.0,1.0,41.0,Apartment
3650000.0,Bergvliet,3.0,1.0,2.0,833.0,House
5000000.0,Claremont,4.0,2.0,6.0,743.0,House
4950000.0,Kenilworth Upper,4.0,4.0,2.0,619.0,House
1195000.0,Claremont Upper,1.0,1.0,1.0,36.0,Apartment
1375000.0,Zonnebloem,2.0,1.0,1.0,59.0,Apartment
4950000.0,Green Point,2.0,1.0,,163.0,House
4300000.0,Meadowridge,6.0,3.0,5.0,803.0,House
810000.0,Maitland,2.0,1.0,,54.0,Apartment
1595000.0,Sea Point,1.0,1.0,,56.0,Apartment
8995000.0,Waterfront,2.0,2.0,1.0,126.0,Apartment
2650000.0,Tamboerskloof,2.0,2.0,2.0,115.0,Apartment
2295000.0,Wetton,3.0,2.0,3.0,447.0,House
8000000.0,Higgovale,2.0,3.0,1.0,206.0,House
3250000.0,Cape Town City Centre,2.0,2.5,1.0,155.0,Apartment
3995000.0,Claremont Upper,2.0,2.0,2.0,109.0,Apartment
2375000.0,Mowbray,3.0,2.0,1.0,,House
4100000.0,Three Anchor Bay,2.0,1.0,2.0,72.0,Apartment
1295000.0,Muizenberg,2.0,2.0,1.0,64.0,Apartment
1950000.0,Observatory,2.0,1.0,1.0,186.0,House
6995000.0,Vredehoek,5.0,3.0,2.0,229.0,House
4500000.0,Sea Point,1.0,1.0,1.0,96.0,Apartment
3350000.0,Observatory,3.0,2.0,1.0,91.0,Apartment
9800000.0,Wetton,5.0,4.5,10.0,,House
2595000.0,Vredehoek,2.0,1.5,,87.0,Apartment
2895000.0,Constantia,2.0,1.0,2.0,81.0,Townhouse
2495000.0,Newlands,2.0,1.0,2.0,103.0,Apartment
3050000.0,Green Point,2.0,1.0,,77.0,Apartment
3750000.0,Meadowridge,3.0,1.5,6.0,,House
5995000.0,Oranjezicht,3.0,2.0,2.0,315.0,House
4850000.0,Green Point,3.0,3.0,1.0,165.0,House
2195000.0,Kenilworth,3.0,,3.0,144.0,Townhouse
3300000.0,Kenilworth,4.0,2.0,4.0,496.0,House
1795000.0,Sea Point,1.0,1.0,,47.0,Apartment
5995000.0,Fresnaye,4.0,4.0,1.0,175.0,Apartment
3950000.0,Three Anchor Bay,2.0,2.0,1.0,98.0,Apartment
1800000.0,Rondebosch,2.0,1.0,1.0,74.0,Apartment
4950000.0,Kenilworth,4.0,3.5,4.0,703.0,House
4995000.0,Kenilworth Upper,3.0,2.0,2.0,191.0,Townhouse
3195000.0,Sea Point,2.0,1.0,1.0,144.0,House
2950000.0,Philadelphia,3.0,2.0,7.0,919.0,House
12995000.0,Claremont Upper,3.0,3.5,7.0,878.0,House
6650000.0,Claremont Upper,2.0,2.0,2.0,498.0,House
3729000.0,Bergvliet,5.0,3.0,2.0,,House
950000.0,Rosebank,0.5,1.0,1.0,41.0,Apartment
1550000.0,Rosebank,2.0,1.5,1.0,82.0,Apartment
450000.0,Maitland,1.0,1.0,1.0,26.0,Apartment
3400000.0,Vredehoek,2.0,2.0,5.0,115.0,Apartment
3250000.0,Pinelands,3.0,2.0,3.0,811.0,House
2495000.0,Green Point,1.0,1.0,1.0,82.0,Apartment
2295000.0,Woodstock,2.0,1.0,3.0,64.0,Apartment
1795000.0,Observatory,2.0,1.0,1.0,64.0,Apartment
2950000.0,Gardens,3.0,3.0,,155.0,House
1695000.0,Cape Town City Centre,2.0,2.0,1.0,59.0,Apartment
1487000.0,Kirstenhof,2.0,1.0,1.0,63.0,Townhouse
1650000.0,Muizenberg,3.0,1.5,2.0,198.0,Townhouse
1550000.0,Tokai,2.0,1.0,1.0,62.0,Apartment
1545000.0,Harfield Village,2.0,1.0,1.0,,Apartment
1940000.0,Woodstock,1.0,1.0,,65.0,Apartment
9900000.0,Claremont Upper,4.0,2.0,4.0,714.0,House
3449999.0,Vredehoek,2.0,1.0,2.0,104.0,Townhouse
6750000.0,Stonehurst Mountain Estate,3.0,3.5,5.0,607.0,House
1750000.0,Rondebosch,2.0,1.0,1.0,79.0,Apartment
6600000.0,Tokai,7.0,5.0,6.0,994.0,House
1425000.0,Pinelands,2.0,1.0,1.0,52.0,Apartment
2850000.0,Cape Town City Centre,1.0,1.0,1.0,72.0,Apartment
2750000.0,Sea Point,2.0,1.5,1.0,97.0,Apartment
3450000.0,Vredehoek,2.0,1.5,2.0,104.0,Apartment
1100000.0,Lansdowne,2.0,1.0,1.0,70.0,Apartment
2756000.0,Woodstock,2.0,1.0,1.0,70.0,Apartment
10500000.0,Fresnaye,3.0,2.0,3.0,496.0,House
12995000.0,Claremont Upper,4.0,3.0,5.0,880.0,House
1380000.0,Observatory,1.0,1.0,1.0,37.0,Apartment
3795000.0,Observatory,4.0,2.0,4.0,197.0,House
11250000.0,Constantia,4.0,4.5,11.0,,House
3925000.0,Bergvliet,3.0,2.0,4.0,833.0,House
8500000.0,Rondebosch,4.0,3.0,4.0,900.0,House
1750000.0,Newlands,1.0,1.0,1.0,49.0,Apartment
8400000.0,Gardens,6.0,6.0,2.0,408.0,House
2499000.0,Cape Town City Centre,2.0,2.0,1.0,66.0,Apartment
3800000.0,Mouille Point,2.0,1.0,1.0,86.0,Apartment
1650000.0,Cape Town City Centre,1.0,1.0,1.0,37.0,Apartment
1695000.0,Claremont Upper,1.0,1.5,,61.0,Apartment
2900000.0,De Waterkant,1.0,1.0,1.0,38.0,Apartment
1495000.0,Wynberg Upper,2.0,1.0,1.0,74.0,Apartment
6750000.0,Stonehurst Mountain Estate,3.0,3.0,4.0,614.0,House
2300000.0,Wynberg Upper,3.0,2.0,2.0,126.0,Townhouse
975000.0,Pinelands,2.0,1.0,1.0,55.0,Apartment
1195000.0,Tokai,1.0,1.0,,49.0,Apartment
8500000.0,Claremont Upper,5.0,4.0,3.0,,House
12900000.0,Constantia,4.0,3.0,2.0,,House
1650000.0,Wynberg Upper,2.0,1.5,2.0,105.0,Apartment
1950000.0,Kenilworth Upper,1.0,1.0,1.0,54.0,Apartment
5350000.0,Green Point,2.0,2.0,2.0,125.0,Apartment
2150000.0,Claremont Upper,2.0,1.5,1.0,82.0,Apartment
1999999.0,Rondebosch Village,3.0,1.5,1.0,87.0,Apartment
19500000.0,Cape Town City Centre,3.0,3.5,2.0,218.0,Apartment
14950000.0,Fresnaye,6.0,4.0,3.0,496.0,House
1350000.0,Muizenberg,3.0,1.0,1.0,88.0,Apartment
895000.0,Observatory,0.5,1.0,1.0,32.0,Apartment
2500000.0,Mouille Point,,1.0,1.0,47.0,Apartment
780000.0,Wynberg,2.0,1.0,2.0,73.0,Apartment
6750000.0,Stonehurst Mountain Estate,3.0,3.5,5.0,614.0,House
2395000.0,Rondebosch,3.0,2.0,,112.0,Apartment
1390000.0,Gardens,1.0,1.0,1.0,53.0,Apartment
24950000.0,Bantry Bay,3.0,4.0,2.0,405.0,Apartment
1830000.0,Kenilworth,2.0,2.0,2.0,61.0,Apartment
1950000.0,Fairways,3.0,2.0,1.0,495.0,House
7450000.0,Newlands,5.0,3.0,2.0,595.0,House
2095000.0,Retreat,3.0,2.0,3.0,200.0,House
5200000.0,De Waterkant,2.0,1.5,,79.0,House
4750000.0,Sea Point,2.0,2.0,1.0,104.0,Apartment
4850000.0,Sea Point,3.0,2.0,2.0,109.0,Apartment
5850000.0,Sea Point,2.0,2.0,2.0,95.0,Apartment
3000000.0,Cape Town City Centre,1.0,1.0,1.0,77.0,Apartment
895000.0,Zonnebloem,1.0,1.0,1.0,33.0,Apartment
17950000.0,Constantia Heights,4.0,5.0,6.0,,House
2695000.0,Lakeside,2.0,2.0,1.0,596.0,House
14999000.0,Constantia,6.0,6.0,5.0,,House
5950000.0,Gardens,5.0,5.0,,185.0,House
15895000.0,Kenilworth Upper,4.0,3.5,8.0,,House
650000.0,Maitland,1.0,1.0,1.0,36.0,Apartment
4995000.0,Tokai,7.0,3.5,6.0,856.0,House
2600000.0,Mouille Point,1.0,1.0,1.0,54.0,Apartment
15995000.0,Constantia,7.0,5.0,12.0,,House
9500000.0,Oranjezicht,5.0,2.5,2.0,495.0,House
7400000.0,Pinelands,5.0,3.0,3.0,,House
1350000.0,Salt River,1.0,1.0,1.0,67.0,Apartment
19700000.0,Waterfront,2.0,2.0,2.0,176.0,Apartment
4250000.0,Pinelands,5.0,3.0,6.0,818.0,House
17500000.0,St James,3.0,4.0,3.0,,House
1250000.0,Woodstock,1.0,1.0,1.0,43.0,Apartment
4400000.0,Pinelands,5.0,4.0,6.0,920.0,House
1300000.0,Woodstock,1.0,1.0,1.0,43.0,Apartment
3500000.0,Sybrand Park,6.0,3.0,1.0,625.0,House
6250000.0,Philadelphia,3.0,4.0,12.0,,House
1450000.0,Oranjezicht,1.0,1.0,1.0,40.0,Apartment
3495000.0,Tokai,4.0,3.0,,465.0,House
3000000.0,Kenilworth,3.0,1.5,2.0,,House
5900000.0,Kenilworth Upper,4.0,3.0,2.0,991.0,House
3250000.0,Sea Point,2.0,1.0,1.0,85.0,Apartment
3495000.0,Sea Point,2.0,1.0,1.0,89.0,Apartment
1400000.0,Cape Town City Centre,0.5,1.0,,43.0,Apartment
3349000.0,Mouille Point,1.0,1.0,,69.0,Apartment
1700000.0,Mowbray,3.0,1.0,,130.0,House
10300000.0,Oranjezicht,4.0,3.0,,495.0,House
2350000.0,De Waterkant,1.0,1.0,1.0,54.0,Apartment
2995000.0,Woodstock,3.0,2.0,3.0,271.0,House
2100000.0,Cape Town City Centre,2.0,1.0,,91.0,Apartment
16094250.0,Waterfront,2.0,2.5,2.0,154.0,Apartment
1750000.0,Green Point,3.0,1.0,,51.0,Townhouse
4750000.0,Green Point,2.0,1.0,2.0,125.0,Apartment
800000.0,Bishop Lavis,3.0,1.0,1.0,400.0,House
2050000.0,Observatory,2.0,2.0,1.0,77.0,Apartment
5500000.0,Fresnaye,3.0,2.0,2.0,155.0,Apartment
975000.0,Muizenberg,2.0,1.0,,58.0,Apartment
1875000.0,Ottery,3.0,2.0,2.0,473.0,House
1650000.0,Pinati,7.0,2.0,3.0,412.0,House
3995000.0,Vredehoek,3.0,2.0,1.0,116.0,Apartment
13500000.0,Kalk Bay,3.0,3.0,2.0,180.0,Apartment
980000.0,Maitland,2.0,1.0,,75.0,Apartment
1995000.0,Kenilworth,2.0,2.0,1.0,106.0,Townhouse
4795000.0,Pinelands,4.0,2.5,2.0,920.0,House
2400000.0,Cape Town City Centre,1.0,1.0,1.0,64.0,Apartment
1900000.0,Zonnebloem,2.0,1.0,2.0,59.0,House
4750000.0,Green Point,2.0,2.0,,84.0,Apartment
1595000.0,Woodstock,2.0,1.0,,80.0,Apartment
1450000.0,Claremont Upper,,1.0,1.0,40.0,Apartment
29000000.0,Clifton,3.0,2.0,3.0,263.0,Apartment
3395000.0,Claremont Upper,2.0,2.0,2.0,117.0,Apartment
45000000.0,Fresnaye,4.0,4.5,4.0,400.0,Apartment
2950000.0,Three Anchor Bay,2.0,1.0,1.0,100.0,Apartment
2095000.0,Rondebosch,1.0,1.0,1.0,46.0,Apartment
3295000.0,Rondebosch East,3.0,2.0,2.0,588.0,House
4450000.0,Green Point,2.0,2.0,,146.0,House
1200000.0,Philippi,8.0,8.0,,183.0,House
1550000.0,Salt River,1.0,1.0,1.0,62.0,Apartment
1980000.0,Sea Point,0.5,1.0,,58.0,Apartment
1650000.0,Gardens,2.0,1.0,,71.0,Apartment
3995000.0,Marina Da Gama,3.0,2.5,2.0,448.0,House
2050000.0,Tamboerskloof,1.0,1.0,,55.0,Apartment
4600000.0,Cape Town City Centre,2.0,2.0,,85.0,Apartment
2095000.0,Rondebosch,2.0,1.0,1.0,84.0,Apartment
1970000.0,Woodstock,2.0,1.0,,82.0,Apartment
1649999.0,Woodstock,2.0,1.0,,151.0,House
12750000.0,Claremont Upper,4.0,4.5,4.0,927.0,House
10700000.0,Newlands,4.0,4.0,5.0,,House
4195000.0,Sea Point,2.0,2.0,1.0,92.0,Apartment
2100000.0,Cape Town City Centre,1.0,1.0,1.0,40.0,Apartment
3995000.0,Kalk Bay,2.0,2.0,2.0,275.0,House
4995000.0,Claremont,1.0,2.0,10.0,498.0,House
7995000.0,Constantia,3.0,2.5,9.0,,House
1150000.0,Wynberg,2.0,1.0,,87.0,Apartment
23900000.0,Oranjezicht,5.0,5.0,4.0,919.0,House
1565000.0,Muizenberg,3.0,2.0,2.0,261.0,House
2395000.0,Heathfield,3.0,2.0,6.0,595.0,House
3795000.0,Claremont Upper,2.0,1.5,2.0,100.0,Apartment
3500000.0,Vredehoek,3.0,3.0,2.0,213.0,House
3599000.0,Green Point,2.0,1.0,2.0,84.0,Apartment
10995000.0,Fresnaye,3.0,3.0,2.0,253.0,Apartment
2950000.0,De Waterkant,1.0,1.0,1.0,59.0,Apartment
4700000.0,De Waterkant,2.0,2.0,1.0,94.0,Apartment
1495000.0,Plumstead,2.0,1.0,1.0,71.0,Townhouse
1995000.0,Newlands,2.0,1.0,2.0,89.0,Townhouse
4550000.0,Sea Point,2.0,1.5,1.0,109.0,Apartment
2850000.0,Observatory,2.0,2.0,1.0,78.0,Apartment
4150000.0,Tokai,2.0,2.0,2.0,496.0,House
2549000.0,Kenilworth,3.0,2.0,2.0,248.0,House
954000.0,Ottery,2.0,1.0,1.0,46.0,Apartment
1495000.0,Lotus River,5.0,3.0,1.0,607.0,House
3995000.0,Fresnaye,2.0,2.0,,125.0,Apartment
5450000.0,Mouille Point,1.0,1.0,,67.0,Apartment
1150000.0,Kenilworth,1.0,1.0,1.0,,Apartment
3200000.0,Kirstenhof,6.0,3.5,4.0,700.0,House
1595000.0,Salt River,2.0,1.0,1.0,64.0,Apartment
2795000.0,Cape Town City Centre,1.0,1.0,1.0,69.0,Apartment
480000.0,Fisantekraal,2.0,1.0,1.0,221.0,House
2950000.0,Lakeside,4.0,2.0,2.0,641.0,House
3995000.0,Salt River,6.0,2.0,1.0,196.0,House
3950000.0,Meadowridge,3.0,3.0,2.0,703.0,House
8495000.0,Observatory,18.0,6.0,1.0,235.0,House
1395000.0,Plumstead,2.0,1.0,1.0,83.0,Apartment
7999000.0,Claremont Upper,4.0,4.5,2.0,496.0,House
1495000.0,Muizenberg,3.0,1.0,4.0,180.0,House
1950000.0,Pinati,3.0,1.5,5.0,595.0,House
1350000.0,Cape Town City Centre,0.5,1.0,,43.0,Apartment
4950000.0,Wynberg Upper,3.0,2.0,3.0,311.0,House
3995000.0,Tokai,4.0,3.0,2.0,550.0,House
950000.0,Maitland,2.0,1.0,1.0,211.0,House
1650000.0,Woodstock,1.0,1.0,1.0,60.0,Apartment
2745000.0,Plumstead,3.0,1.5,6.0,520.0,House
1150000.0,Kenilworth,1.0,1.0,1.0,50.0,Apartment
1450000.0,Rondebosch Village,1.0,1.0,1.0,34.0,Apartment
2400000.0,Rondebosch,2.0,2.0,1.0,77.0,Apartment
8995000.0,Sea Point,2.0,2.0,1.0,140.0,Apartment
2780000.0,Kenilworth,3.0,3.0,2.0,119.0,Apartment
2250000.0,Cape Town City Centre,0.5,1.0,1.0,50.0,Apartment
19000000.0,Oranjezicht,4.0,4.0,2.0,920.0,House
5900000.0,Sea Point,2.0,2.0,2.0,124.0,Apartment
8900000.0,Oranjezicht,4.0,3.0,2.0,631.0,House
3950000.0,Vredehoek,2.0,1.0,1.0,229.0,House
4750000.0,Claremont,4.0,2.0,4.0,727.0,House
2880000.0,Claremont Upper,1.0,1.0,1.0,83.0,Apartment
795000.0,Thornton,2.0,1.0,1.0,53.0,Apartment
1050000.0,Observatory,1.5,1.0,2.0,40.0,Apartment
1650000.0,Pinelands,2.0,1.5,1.0,82.0,Apartment
1250000.0,Kensington,3.0,1.0,1.0,232.0,House
12950000.0,Vredehoek,4.0,2.0,3.0,790.0,House
2495000.0,Frogmore Estate,4.0,2.0,5.0,664.0,House
2895000.0,Green Point,1.0,1.0,,85.0,Apartment
2750000.0,Kenilworth Upper,2.0,1.0,1.0,124.0,Apartment
3385000.0,St James,2.0,2.0,2.0,78.0,Apartment
2150000.0,Kenilworth,3.0,2.5,2.0,,Townhouse
2295000.0,Observatory,2.0,1.0,2.0,157.0,House
2995000.0,Camps Bay,1.0,1.0,2.0,68.0,Apartment
1775000.0,Diep River,2.0,2.0,2.0,245.0,House
4495000.0,Tokai,3.0,2.0,5.0,,House
1350000.0,Surrey Estate,3.0,2.0,,96.0,Townhouse
2175000.0,Woodstock,3.0,1.0,1.0,155.0,House
1700000.0,Cape Town City Centre,1.0,1.0,1.0,43.0,Apartment
2695000.0,Harfield Village,3.0,3.0,1.0,314.0,House
2950000.0,Green Point,1.0,1.0,,63.0,Apartment
19000000.0,Steenberg Golf Estate,3.0,4.0,4.0,822.0,House
4595000.0,Sea Point,2.0,2.0,,106.0,Apartment
995000.0,Diep River,1.0,1.0,1.0,59.0,Apartment
6250000.0,Sea Point,2.0,2.5,2.0,187.0,Apartment
2290000.0,Gardens,2.0,1.0,1.0,61.0,Apartment
17995000.0,Bantry Bay,3.0,3.0,2.0,219.0,Apartment
8000000.0,Fresnaye,3.0,2.0,2.0,153.0,Apartment
12500000.0,Sea Point,4.0,2.0,2.0,224.0,Apartment
2095000.0,Plumstead,3.0,2.5,2.0,111.0,Townhouse
375000.0,Wynberg,1.0,1.0,1.0,30.0,Apartment
2175000.0,Cape Town City Centre,0.5,1.0,2.0,39.0,Apartment
2999000.0,Cape Town City Centre,1.0,1.0,1.0,59.0,Apartment
4995000.0,De Waterkant,2.0,2.0,2.0,118.0,Apartment
15550000.0,Green Point,4.0,4.0,4.0,292.0,House
1600000.0,Zeekoevlei,3.0,1.0,4.0,329.0,House
1750000.0,Pinelands,2.0,1.0,1.0,84.0,Apartment
26950000.0,Bishopscourt,5.0,5.5,10.0,,House
1500000.0,Rondebosch,2.0,1.0,2.0,72.0,Apartment
4595000.0,Bantry Bay,2.0,2.0,1.0,80.0,Apartment
1699000.0,Plumstead,2.0,2.0,1.0,68.0,Townhouse
3950000.0,Sea Point,2.0,2.0,1.0,98.0,Apartment
2550000.0,Cape Town City Centre,2.0,2.0,1.0,92.0,Apartment
1350000.0,Muizenberg,3.0,2.0,1.0,88.0,Apartment
1600000.0,Pinelands,2.0,1.0,1.0,96.0,Apartment
2400000.0,Kenilworth Upper,2.0,1.0,2.0,68.0,Apartment
1295000.0,Southfield,3.0,1.0,2.0,200.0,House
1795000.0,Pinelands,2.0,1.0,2.0,75.0,Apartment
1190000.0,Lansdowne,2.0,1.0,1.0,58.0,Apartment
1250000.0,Belhar,2.0,1.0,2.0,305.0,House
18950000.0,Clifton,3.0,2.0,2.0,266.0,Apartment
950000.0,Woodstock,,1.0,1.0,37.0,Apartment
3295000.0,Gardens,2.0,2.0,2.0,81.0,Apartment
1295000.0,Rondebosch,1.0,1.0,1.0,45.0,Apartment
1150000.0,Wynberg Upper,1.0,1.0,1.0,53.0,Apartment
1200000.0,Wynberg,2.0,1.0,1.0,82.0,Apartment
1350000.0,Mowbray,2.0,1.0,,78.0,Apartment
1595000.0,Sea Point,0.5,1.0,1.0,33.0,Apartment
1390000.0,Retreat,3.0,1.0,2.0,216.0,House
14900000.0,Tamboerskloof,4.0,3.5,2.0,873.0,House
1750000.0,Retreat,3.0,1.0,2.0,446.0,House
2375000.0,Wynberg Upper,2.0,2.0,2.0,74.0,Apartment
5745000.0,Newlands,4.0,3.5,2.0,195.0,Townhouse
3350000.0,Meadowridge,4.0,1.5,1.0,743.0,House
1350000.0,Mouille Point,1.0,1.0,,36.0,Apartment
2750000.0,Oranjezicht,2.0,1.0,2.0,83.0,Apartment
1250000.0,Cape Town City Centre,1.0,1.0,1.0,40.0,Apartment
2295000.0,Observatory,2.0,2.0,2.0,62.0,Apartment
2895000.0,Thornton,5.0,3.0,5.0,717.0,House
1195000.0,Rosebank,2.0,1.0,,42.0,Apartment
2550000.0,Foreshore,1.0,1.0,1.0,64.0,Apartment
3495000.0,Bantry Bay,1.0,1.0,1.0,96.0,Apartment
3800000.0,Sea Point,2.0,2.0,,95.0,Apartment
27950000.0,Fresnaye,5.0,5.0,4.0,448.0,House
5750000.0,Claremont Upper,3.0,2.0,2.0,167.0,Apartment
12250000.0,Oranjezicht,12.0,5.0,,396.0,House
2995000.0,Woodstock,2.0,2.0,2.0,193.0,House
2500000.0,Walmer Estate,2.0,2.0,1.0,130.0,House
1550000.0,Cape Town City Centre,2.0,1.0,,69.0,Apartment
995000.0,Heathfield,2.0,1.0,1.0,52.0,Apartment
1595000.0,Sea Point,1.0,1.0,1.0,51.0,Apartment
2275000.0,Cape Town City Centre,0.5,1.0,1.0,36.0,Apartment
19995000.0,Bantry Bay,2.0,2.5,2.0,141.0,Apartment
13995000.0,Constantia,3.0,3.0,2.0,,House
5995000.0,Fresnaye,4.0,4.0,1.0,150.0,Townhouse
1900000.0,Rondebosch,2.0,1.5,1.0,86.0,Apartment
685000.0,Maitland,1.0,1.0,1.0,36.0,Apartment
